temp_ref,unique_study_unit,study_no,question_code,data_source_figure,temp_acclimated,bnf_species,in_assn_w_ps,evolved_amt,symb_free,evolved_symb,other_trt_variable,other_trt_categorical,other_trt_value,notes,response2,temp_K,invkT,invkT_units,temp_C,max_tempC,max_resp,topt_C,pass_topt,bnf_genus,bnf_order,bnf_class,bnf_o2_strategy,habitat1,system
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.18879056,281.13449612399995,41.27741886796178,1/kT(K),7.984496123999975,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.253687316,283.15,40.983600052070365,1/kT(K),10,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.398230088,285.16550387999996,40.69393456379281,1/kT(K),12.015503879999983,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.507374631,287.10348837,40.419245410869415,1/kT(K),13.953488370000002,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.743362832,289.19651163,40.126716222603015,1/kT(K),16.046511629999998,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.761061947,291.13449612,39.85960615934901,1/kT(K),17.984496120000017,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.796460177,293.15,39.58555809225217,1/kT(K),20,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.855457227,295.16550387999996,39.31525263691232,1/kT(K),22.015503879999983,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.766961652,297.18100775,39.048613646622655,1/kT(K),24.031007750000015,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.914454277,299.11899224999996,38.79561865147239,1/kT(K),25.968992249999985,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.861356932,301.2120155,38.5260406543899,1/kT(K),28.06201550000003,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.828908555,303.15,38.279750469218946,1/kT(K),30,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.799410029,305.16550387999996,38.02692705171209,1/kT(K),32.01550387999998,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.530973451,307.10348837,37.78695714704012,1/kT(K),33.95348837,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.15339233,309.11899224999996,37.54058031270553,1/kT(K),35.968992249999985,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.231897562,277.03349514599995,41.88845954756485,1/kT(K),3.883495145999973,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.287468815,279.05291262099996,41.58532604353986,1/kT(K),5.9029126209999845,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.182049355,281.07233009699996,41.28654837969618,1/kT(K),7.9223300969999855,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.336691815,283.09174757299996,40.99203333983201,1/kT(K),9.941747572999986,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.370591241,285.11116504999995,40.70169034842476,1/kT(K),11.961165049999977,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.413778593,287.13058251999996,40.41543137932865,1/kT(K),13.980582519999984,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.515795485,289.0723301,40.1439541125549,1/kT(K),15.92233010000001,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.735453425,291.09174757,39.86545977897618,1/kT(K),17.941747570000018,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.791024678,293.11116504999995,39.590802870863634,1/kT(K),19.961165049999977,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.685605218,295.13058251999996,39.319904618686294,1/kT(K),21.980582519999984,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.830965764,297.0723301,39.06289875882225,1/kT(K),23.92233010000001,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.973218311,299.16941748,38.78907962081219,1/kT(K),26.019417480000016,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.994733836,301.18883495,38.52900575371651,1/kT(K),28.038834950000023,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.923376116,303.13058251999996,38.28220253552965,1/kT(K),29.980582519999984,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.721987436,305.0723301,38.03854105988527,1/kT(K),31.92233010000001,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.548450509,307.16941748,37.77884676784042,1/kT(K),34.019417480000016,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_2,31,comm-tdep,Figure 3c,n,na,n,t,symb,symb,na,community origin,north carolina,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.427551174,309.18883495,37.53210026688165,1/kT(K),36.03883495000002,36.03883495000002,0.994733836,28.038834950000023,yes,mixed,mixed,mixed,mixed,t,moss carpet
velazquez_polar biology_2011_velazquez_polar biology_2011,32_1,32,comm-tdep,Figure 4,n,na,y,a,free,free,na,na,na,"temp and light likely covary, but all in saturating part of pi curve",5.589968834,273.15,42.48400642410296,1/kT(K),0,25,34.68842347,25,no,mixed,mixed,mixed,mixed,a,purple mat cyanobacterial consortium
velazquez_polar biology_2011_velazquez_polar biology_2011,32_1,32,comm-tdep,Figure 4,n,na,y,a,free,free,na,na,na,"temp and light likely covary, but all in saturating part of pi curve",11.02733864,278.15,41.720317651424494,1/kT(K),5,25,34.68842347,25,no,mixed,mixed,mixed,mixed,a,purple mat cyanobacterial consortium
velazquez_polar biology_2011_velazquez_polar biology_2011,32_1,32,comm-tdep,Figure 4,n,na,y,a,free,free,na,na,na,"temp and light likely covary, but all in saturating part of pi curve",18.37695997,283.15,40.983600052070365,1/kT(K),10,25,34.68842347,25,no,mixed,mixed,mixed,mixed,a,purple mat cyanobacterial consortium
velazquez_polar biology_2011_velazquez_polar biology_2011,32_1,32,comm-tdep,Figure 4,n,na,y,a,free,free,na,na,na,"temp and light likely covary, but all in saturating part of pi curve",30.91801637,288.15,40.27244960868896,1/kT(K),15,25,34.68842347,25,no,mixed,mixed,mixed,mixed,a,purple mat cyanobacterial consortium
velazquez_polar biology_2011_velazquez_polar biology_2011,32_1,32,comm-tdep,Figure 4,n,na,y,a,free,free,na,na,na,"temp and light likely covary, but all in saturating part of pi curve",34.68842347,298.15,38.92170503016509,1/kT(K),25,25,34.68842347,25,no,mixed,mixed,mixed,mixed,a,purple mat cyanobacterial consortium
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",10.728,268.15,43.27617510626039,1/kT(K),-5,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",30.0538,278.15,41.720317651424494,1/kT(K),5,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",62.0584,283.15,40.983600052070365,1/kT(K),10,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",70.6579,288.15,40.27244960868896,1/kT(K),15,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",94.1502,293.15,39.58555809225217,1/kT(K),20,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",80.763,298.15,38.92170503016509,1/kT(K),25,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",76.5974,303.15,38.279750469218946,1/kT(K),30,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_1,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",68.884,308.15,37.65862844310797,1/kT(K),35,35,94.1502,20,yes,mixed,mixed,mixed,mixed,t,lichen bsc - chihuahuan desert
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",5.7362,278.15,41.720317651424494,1/kT(K),5,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",39.4158,283.15,40.983600052070365,1/kT(K),10,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",133.1032,288.15,40.27244960868896,1/kT(K),15,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",151.195,293.15,39.58555809225217,1/kT(K),20,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",177.9005,298.15,38.92170503016509,1/kT(K),25,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",160.2984,303.15,38.279750469218946,1/kT(K),30,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_2,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",102.8437,308.15,37.65862844310797,1/kT(K),35,35,177.9005,25,yes,mixed,mixed,mixed,mixed,t,light bsc - great basin
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",18.6025,283.08189999999996,40.993459330122214,1/kT(K),9.931899999999985,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",57.4235,293.1191,39.589731118660374,1/kT(K),19.969100000000026,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",33.3511,303.15619999999996,38.278967590779025,1/kT(K),30.00619999999998,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",36.4895,308.1323,37.66079166235972,1/kT(K),34.98230000000001,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",47.4305,298.12699999999995,38.9247077746857,1/kT(K),24.976999999999975,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",35.1961,288.104,40.27887969186031,1/kT(K),14.954000000000008,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",14.451,278.08099999999996,41.73066967805684,1/kT(K),4.930999999999983,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
zhou et al 2016_na,33_4,33,comm-tdep,Fig 1,n,na,y,t,unknown,unknown,na,na,na,"24 hrs ""acclimation"" -- i don't think this is sufficient to see temperature-induced size shifts",5.055,268.15,43.27617510626039,1/kT(K),-5,34.98230000000001,57.4235,19.969100000000026,yes,mixed,mixed,mixed,mixed,t,light bsc - chihuahuan desert
gates_annals of botany_1987_gates_annals of botany_1987,34_1,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00509037811208746,283.15,40.983600052070365,1/kT(K),10,25,0.00581313576925867,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_2,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00260752901390805,283.15,40.983600052070365,1/kT(K),10,25,0.00336237176307497,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_3,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00208834237233289,283.15,40.983600052070365,1/kT(K),10,25,0.00309914930190652,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_4,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00134733145954368,283.15,40.983600052070365,1/kT(K),10,25,0.00159735826896873,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_1,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00542653515839076,288.15,40.27244960868896,1/kT(K),15,25,0.00581313576925867,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_2,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.0024402535668413,288.15,40.27244960868896,1/kT(K),15,25,0.00336237176307497,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_3,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00180708414219598,288.15,40.27244960868896,1/kT(K),15,25,0.00309914930190652,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_4,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00105277316653422,288.15,40.27244960868896,1/kT(K),15,25,0.00159735826896873,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_1,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.0044335891275501,293.15,39.58555809225217,1/kT(K),20,25,0.00581313576925867,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_2,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00222281015774552,293.15,39.58555809225217,1/kT(K),20,25,0.00336237176307497,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_3,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00155878171705346,293.15,39.58555809225217,1/kT(K),20,25,0.00309914930190652,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_4,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00101768321863992,293.15,39.58555809225217,1/kT(K),20,25,0.00159735826896873,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_1,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00581313576925867,298.15,38.92170503016509,1/kT(K),25,25,0.00581313576925867,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_2,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00336237176307497,298.15,38.92170503016509,1/kT(K),25,25,0.00336237176307497,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_3,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00309914930190652,298.15,38.92170503016509,1/kT(K),25,25,0.00309914930190652,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
